"1","Terrible. Preordered my tires and when I arrived they couldn't find the order anywhere. Once we got through that process I waited over 2 hours for them to be put on... I was originally told it would take 30 mins. Slow, over priced, I'll go elsewhere next time."
"2","I've been informed by a fellow Yelper that they are just closed for the season, I hope they're right! I find it strange they don't keep their phone number in service with a recording and that they didn't cover the course up to protect it from weather, vandalism, etc. Either way, I can't wait to get my game on in the spring!"
"1","Don't waste your time.  We had two different people come to our house to give us estimates for a deck (one of them the OWNER).  Both times, we never heard from them.  Not a call, not the estimate, nothing."
"1","I will start by saying we have a nice new deck. That is where the good part ends.\n\nWhy two stars if we have a nice deck now? Well, it all started in May when we had a man named Al come out and talk to us about the process. He was a true salesman, I'll tell you that. Not a straight shooter, but an excited salesman that wanted to sell... And we bought into it.\n\nHe told us they were backed up with the harsh winter and a lot of jobs, but they could probably start by June 24th. Mind you, this was the end of May we met with him. He said they would have to do a survey of our land and get a permit from Dormont before they started. We felt confident in going with them, and booked it.\n\nHere's where things fell apart. Weeks went by with no word from them on the process. Finally I called and left messages. Al finally got in touch with me and the conversation was utterly confusing. He must have not understood me because he just kept talking in circles. So I hung up not knowing what was going on. Finally I called back and the admin told me that the survey could take a couple weeks to come back. I wish Al would have told us that.\n\nSo our June 24th date came and went. We finally got our survey. And they were quick to bill us for it, but no word on where we were in the process. I called back a couple times with no real answers from the admin. Apparently they were now waiting for the permit from Dormont.\n\nA month later, I was frustrated and asked to speak with someone at the company. I spoke with someone who told me that Dormont usually takes a week to process the permit, but we were now going on a month. He told me he would bug the guy about it and we finally got it. \n\nI completely understand that waiting on the permit is not their fault, but why no communication about it? Just call me and tell me they're waiting for the permit, but they'll work towards asking Dormont what the hold up is. Seems simple.\n\nFinally we get the permit and work is supposed to start. Tuesday comes and they have to wait for approval from Dormont on holes they're digging. So holes are dug and equipment is put in my backyard and then nothing happens for two days. Where did everyone go? Who knows, because I wasn't informed! \n\nI was upset and contacted the company owner, Dave, by email. I told him how frustrated I was about the lack of communication. He wrote me two sentences that  said \""there will be acres there tomorrow morning to finish and most will be done tomorrow.\"" Well, that didn't happen.\n\nThen two other dudes show up two days later and did work for about three hours and left. The main guy comes back the next day and says they did it wrong. So apparently the part about how they wouldn't need access to my house changes to they're drilling bolts into my house to secure he deck. \n\nFinally, the second week into construction, my tiny 10x11 foot deck is done. It was upsetting that they left the deck dirty, and all the dirt and cement they moved around wasn't cleaned up. I even asked them to fill all the holes they dug up and didn't use, and they only filled up one. When you create a construction project, isn't it just good business to clean it up and make it look nice? Didn't happen here.\n\nMy main point is, contractors have a reputation for not being the most trustworthy. Why be that company? Why not be an upstanding company that consumers can trust? My main issues with them were that things were not communicated to me properly up front, nor was the ongoing process communicated to me. Then they left everything unfinished in my eyes, leaving the site dirty. I understand things happen and things get delayed, but just email or call me. It's not that hard to keep me updated, it is 2014 with a million ways to be contacted.\n\nEven though I have a nice deck (after I clean things up myself!), I would not recommend them to anyone."
"1","Hoofah."
"1","Average run of the mill store.  Associates are young teens and they really don't know where anything is.  Luckily I am able to get around to find everything.  Found my puppy treats and moved on."
"1","Two meals, on the recommendation of a friend who lives near the place, and after the second trip, I was compelled to write. 'Rocky' would definitely describe the experiences.\n\nOn the first trip, I went to try their (at that time)raved about Reuben. And YET to find a true good Reuben in da burgh, I tried it.\n\nWell, they were out of the proper bread, and the guy had to run to the store to buy the closest thing he could find, which was not the proper bread, and instead of one of their 'raved about' Reubens, I received two mini-Reubens, which basically took the guts from one Reuben, and spread it out onto two sandwiches on regular sized bread. I ate it. It wasn't great, but they swore it was because they'd run out of the bread. Bread or not, it still wasn't great. The atmosphere was pleasant in that 'blue collar bar' kind of way, and the staff was very nice, but not a winning pitch on the Reuben.\n\nThe second trip was after a long day of moving furniture with the same friend. Sat in the back room, instead of the bar, which felt more like a restaurant, of course, with the big screen TV covering the sports of the moment.\n\nI was in the mood for dinner this time, and after a scan, decided on fried chicken and mashed potatoes with the salad bar. My friend ordered one of her faves, the breaded pork chops.\n\nWe hit the salad bar, which was uber-basic. Three soups (mostly vegetable loaded, which left me out), basic iceberg lettuce mix (very probably out of a bag), a few veggie toppings, and three or four dressings. It was a basic salad, no big deal. More or less an appetizer filler before the meal.\n\nThe mind-blower in this trip was the ordering of the fried chicken dinner. Our waiter looked like a 19 year old gas station attendant, skinny little blonde guy with a sweet but incredibly naive face, and an air of vapidity, which was confirmed when I placed my order. I asked what chicken pieces came in the dinner, and asked if it was possible to only get dark meat. I never imagined how confusing a question that could possibly be. It literally took him two trips back to the kitchen to 'ask', and the child honestly had no clue what 'white meat' and 'dark meat' meant. The first answer he came back with was that the chicken came in a pre-portioned prepared bag, kind of Kentucky Fried Chicken style...which didn't answer my question, thus prompting the second trip. \n\nAfter the second trip back I heard the cook holler 'Tell him I'll fix him up'. \n\nWell, the chicken was prepackaged dreck like you'd find in the freezer case of Walmart, tiny and not good, and the potatoes had that slight tinge of chem-spuds flavor, laden with some kind of chopped up green (parsley?), and a side of that basic brown gravy served up in 5 gallon buckets.\n\nThank goodness for the basic salad bar.\n\nEven my friend admitted that her pork chops were different and not what she'd expected. They also appeared to be from a freezer bag.\n\nThe irony was that the boy who didn't know white meat from dark meat, was chatting with some other customers...about baseball...and he was a genius about the mindless sport of baseball. Ahhhh da burgh.\n\nThird base? Nah...why bother when there are so many other options around. Go on in a grab a beer and chat black and gold if you happen to be in Carnegie...they can help you out all types of ways in that area. Just don't go hungry if you actually have tastebuds.\n\nFrom what I understand it 'used to be' really good homecooked food. But apparently, mama has left the kitchen."
"2","If you are searching for a go to fish place for Lent....look no further.  This place will give you the best fish sandwich in Pittsburgh.  The sandwich has enough fish to make four sandwiches.  You will not be able to finish this sandwich in one seating.\nEnjoy...."
"2","Italian dinners, American, endless soup and salad bar is great. Most food for your dollar. I highly recommend. Great bar. Good place to watch a game. The bar can get quite noisy in the evenings, but it adds to the great atmosphere at Rocky's"
"2","Good Luck getting a seat, that's all I have to say. The Gab and Eat is famous and infamous. Diner food is what's up and I like it. When I was a roofing mechanic, we'd meet there before work. Although I'm not sure I would recommend it if you're working were there's no bathrooms. hehe"
"2","The biggest breakfast in Pittsburgh, as far as I can tell - and delicious and cheap too. I ordered some mix of eggs, bacon and pancakes - and got 2 dinner-sized plates, one loaded with pancakes and the other stuffed with eggs, bacon, and home fries. Oh, and a side of toast. For under $5, if I recall.\n\nHUGE portions, all well-executed; as good as DeLuca's.\n\nI've not had anything besides breakfast, so can't comment on the burger or anything else.\n\nCramped quarters, and you'll have to wait, but when nothing but monster morning food will do, this is the destination."
"2","Cheap, unpretentious, and, for this, one of my favorite breakfast joints in the country.  Simply put I LOVE it here.  The mixed grill, the sausage and egg on a biscuit, the home fries.  This it the very definition of diner.  Thank you Gab 'n' Eat!"
"2","I've lived in Pittsburgh for 6 years, and in Carnegie for over 2 years, and by far, this is the best greasy spoon joint I've found. If you can stomach the wait (no reservations, naturally), you'll enjoy overflowing plates of goodness, thanks to the well-seasoned griddle where all of the food is made. \n\nHere are the highlights:\n\n-Cheap: Breakfast for two can be well under $10, with lunch around the same.\n-Crowded: Get there early and expect to wait. They close pretty early on the weekends too (oddly, at 12:45pm)\n-Cash only\n-Huge portions: When ordering fries or homefries, always get the half order, unless you're a lumberjack\n-About those homefries: They're often undercooked. I've had better, believe me. My favorite things to eat in life are potato products.\n-My favorite item: hot sausage sandwich on thick Italian toast, with cheese, lettuce, tomato and mayo"
"2","Definitely a greasy spoon! Always packed here and always a wait but worth it. The omelets are really tastey especially with their homemade sausage. I also like the mixed grill.  My parents love their burgers. Took off a star for lumpy booths and really tight tables (your arm gets hit when someone walks past) oh and waitresses aren't very attentive."
"2","Classic breakfast joint.  Grimy looking hole in the wall located on one end of a seedy looking strip mall.  Window is opaque due to the grease so you can't hardly see inside. On the outside, there are about a dozen people waiting to get in.  When you finally do get inside, you see that there are 15 tables and a counter, all occupied by people from all walks of life.\n\nWhat's the attraction behind this flea hole?  The FOOD!  Lots of it and dirt cheap.  I sat at a vacant stool behind the formica counter and ordered the mixed grill.  Potatoes, eggs, sausage, bacon and Italian toast.  A giant mound of food guaranteed to sooth any hangover.  I swear the full mixed grill had two pounds of food.  Neat thing is that the grill is right in front of you so you can see your potatoes and eggs frying in a pool of fresh grease.  All that food, plus coffee and tip for around ten bucks.  Cash only, so put that plastic away.\n\nOnly bad thing that could happen is some douche bag from the Food Network or Travel Channel will make this place famous, and then I'll never be able to get in."
"2","Best breakfast spot in the area, If you like diner food it is the place to go. Small, so you will want to avoid the church crowd on Sundays, but the wait is never too long.  Everyone is friendly and has obviously been working there for a while.  If you are feeling like lunch food go a little later, their burgers are made on the breakfast griddle and are delicious."
"2","I always love a good diner.  Gab and Eat was just what we were looking for on a Saturday morning.  Good food.  Great people. Pittsburgh ambiance. \n\nThis place is obviously a beloved neighborhood gem.  I had french toast and bacon.  The french toast was made with the best Italian bread.  My fiance had what they called a 'mixed grill.\""  It consisted of eggs, peppers, onions and home made sausage.  Not something you would eat everyday, but he loved it!   They also had great coffee.  They actually ground up the beans in front of us.  Now that's fresh.\n\nWe want to return sometime for \""turkey day.\""  Apparently they made fresh turkey every Tuesday.  Now that sounds good!\n\nCan't wait to return."
"2","Barb's Country Junction gets a 5 star rating for me because it is truly everything that a Pittsburgh restaurant should be.  In addition to being the apple of my nostalgia's eye, it is also the constant thought of my tummy when I'm hungry on the weekends.  \n\nBarb's breakfasts cannot be beat, but truly any meal you get there you won't regret.  Everything is made to order, with fair portions, and great prices. My recommendation is a breakfast sandwich on a bagel and a coffee.  There's nothing better than drinking from a cup that could have come from your grandma's kitchen.\n\nI know that Gab N Eat is nearby, and Barb's can be a little weird get to with the strange traffic pattern but this really is a gem of Carnegie that you've gotta try!"
"2","Great little place. Treats you like a local.Eaten here 3 times a week for a month.  Same overtime. Barb is always here."
"1","My first time going to Barb's Country Junction and I really wanted to like this place, I really did...however, I didn't.\n\nThe food was decent, some was above average and some below but it was overall decent. I got pancakes, bacon and eggs. The pancakes were really good and fluffy, the home fries were simply okay and the eggs were not cooked well. My son had a burger and it was good. The coffee at this place was brewed to perfection which a appreciate. I would give the food 3/5.\n\nThe service was subpar for sure. While our waitress was a really nice girl, she wasn't on top of anything at all. Had to ask for coffee refills, had to ask for silverware, for napkins...etc. She got the order messed up and so on. I give the service 2/5.\n\nThe inside of the place had some country charm as you'd expect but want particularly cleanly. It also had a leaky roof in several places which had buckets collecting the water. A customer even tripped over the buckets and fell. I give the interior 2/5.\n\nThe prices were decent. I fed my whole family breakfast (3 of us) for $23. I give the prices 3/5.\n\nSo in summary, you can get okay food here for a rather cheap price but it is not a great place to dine in by any means. There are better diners in the area that I will patronize in the future rather than Barb's."
"2","I've stayed at a couple of Extended Stay sites that I found quite satisfactory and this location proved to be just as good. Excellent place to stay while visiting Pittsburgh. It is just a five minute drive to downtown. Location is in a business park area so it is quiet. \n\nThe rooms contain a nice kitchenette area with a full sized refrigerator, sink, cabinets and two burners. There is no oven which I expected as the descriptions all state \""full kitchen\"" so be aware of that. Also they do not keep the dishes, pots and pans, coffee makers, toasters or utensils in the rooms. If you want them you have to request them at the desk during check in. \n\nThe room was clean and well maintained. Cable tv quality is spotty sometimes but not intolerable. The free wifi is usually fast. \n\nThe best part about this location was the staff. The people at the desk were all very pleasant and welcoming and quite willing to assist with any questions or issues with a smile.  I would definitely stay at this location again and highly recommend it."
"1","If I could give this place less than one star, I would. I have no idea who gave this place high reviews but they must either own the place or be time travelers from back in the day when this place might not have sucked. The decor is tired and grimy, the place reeked of smoke, and the bartender/server was surly, to put it mildly. We went there on a Saturday night with a mind to try the Irish food. Apparently, we were out of luck. I've always thought that the secrets of restaurant success is to actually stock food for people to eat. He told us before we ordered that they had no \""pies\"". No chicken pot pie, no shepherds pie, etc. So, we gamely tried to order other things. We placed our order. My wife, for example, ordered the Irish stew and he came back 5 min later telling us they were out of that and even more things for several people in our party. At that point my wife picked out a third option, ham and cabbage, only to be told again that \""they were out\"". At that point, realizing that the only food to be had in the place was what was crusted on the menus, we asked to pay for our drinks and left. They actually then gave us flack for not having enough to put it on a debit card. In short, unless you like your dinner with a side of disappointment and depression, I'd probably avoid this place like the plague. Speaking of the plague, I suppose we should thank Mr. Surly for inspiring us to walk out. I only have two bathrooms at my house and would've been hard pressed to accommodate several violently ill people at once."
"1","Okay, so hopefully you haven't been enjoying happy hour @ Riley's Pour House before you read this or you might not be able to follow the lilting Irish owners. \n\nTo recap: Murphy's Pour House from 1979-1985. Sullivan's Pour House from 1995-2002. Paddy's Pour House from 2002-2012. And, bagpipe please, Riley's Pour House opens March 1 of 2012. Still with me?\n\nIt's a tiny long bar just like the old Irish pubs. No more smoking allowed. Hurrah!!!  Same lousy service. \n\nMy guess is that the entire place needs (no, strike that .... demands) an automated food/beverage ticketing system. None of the cooks, bartenders, or waitresses know who ordered what nor what ticket belongs to which table. It's actually pretty funny if you're not a) hungry or b) thirsty. \n\nI really really want this place to do better. We need more Irish pubs and local old time watering holes. \n\nGet it together, Murphy's ... er, I mean Sullivan's....er, I mean Paddy's or is it Riley's? ;  ).  Whatever the case, they have cold Guinness. And Irish music.  And fun patrons."
"1","The delivery driver mistakenly rang my doorbell, having confused 133 and 113.\n\nRather than taking a step back and analyzing the situation, he begins to accuse my wife and I of ordering and refusing to pay for this pizza.\n\nThe driver then gets on his cell phone and rather than calling the number than was given when the order was placed, begins to call his bosses and starts threatening me with felony charges. \n\nSo I take the initiative and ask the fine upstanding gentleman what the phone number of the order-er was, phone my neighbor and discover the mistake. Rather than a thank you or a sorry, he just speeds off (breaking the speed limit on our block) to reach his destination 50 feet away.\n\nI would call to complain, but based on the other reviews, its clear the owners do not care about Carnegie or it's residents, and its pretty well known around town just how awful their food is, so it would be pointless to boycott a place I'd never order from again anyway.\n\nDo yourself a favor and order from ANY other establishment in town."
"1","Some of the worst pizza I've ever had.  We used a coupon from the paper for a 2 topping 8 cut Sicilian. First of all the pizza wasn't even cut through, and the sad attempt at cutting was so uneven that 4 of the slices were about an inch wide, while the others were about 4\"" each. The toppings were scarce, they used mini pepperoni and put maybe 8 on the whole pizza. The onions were huge chunks and the mushrooms were straight from a can. The worst part though was the thick doughy crust that tasted more like a fishy sourdough roll. I'm serious... It was so noticeable that it made me wonder if the dough was bad or if they for some weird reason put fish sauce in it. It was gross. \n\nWe also ordered steak and Italian hoagies. The veggies were old and wilted, and there was no dressing on either. The Italian had deli meat that was clearly bottom of the line and not very generous. The \""steak\"" (if you an call it that) was greyish instead of brown and looked like it was a processed meat chopped into pieces. No flavor or seasoning and the texture was reminiscent of spam. It was so bad that I only ate 1/4 of it and tossed the rest. \n\nI have ordered from here in the past and always been disappointed. I thought I would give them another try since I'd never ordered a Sicilian pizza from there. What a mistake. I will never order from them again!"
"2","Having certain businesses with skill sets in your local neighborhood is important.  I try to keep it as local as possible, so when I heard about a tailor in Carnegie I was intrigued.  The building is in a strip mall across from Carnegie Coffee Company.  Unassuming, looks like it is closed all the time, until you do a drive by and see the hours posted.  There is a Latino man in his 20's working when you arrive.  In my mind, I imagine a tailor to be older, kind of like my grandfather maybe with measuring tape around his neck (Textbook movie tailor), so I was a bit trepidatious about dropping off my clothing.  He asks you to go change into a closet (Yes, a closet to change in with one lightbulb) BUT all my worries aside, the moment he started working on my items I knew he was the real deal. He learned from his father at the age of 14 how to sew. and he does things the correct way.  Meaning, for example-  I took in a pair of khakis all the way down to the cuff, but he seamed them up to look EXACTLY the way they were when I first bought them.  Most placed will have bulges and puckers.  The rest of my items were just as perfect.  Very inexpensive at $10 for a pair of pants to adjust the hem.  The items were done in a timely manner.  He takes his business very seriously.  While I was there, I watched a lady rush in and demand 6 shirts to be altered in an hour, and he did it and charged the same price.  Really nice guy, please go and support this business to keep him around town!"
"1","By far the worst most unprofessional dentist I have ever experienced her staff is too busy watching soap operas on all the TVs in each room instead of cleaning and she gave me a filling which was too deep which could have been understandable as her son had his pictures delivered from Hawaii and she had to stop 3 times to pay for them and show her whole staff all of them must be nice to have a 14 year old go to Hawaii on her moms dime and have her patience wait to see all of this happen I had to have oral surgery and have the tooth removed because she put the filling in too deep an abscessed tooth was the result I wouldn't recommend her to an ex girlfriend or someone I hate because of the three months of extreme tooth pain I had to deal with because of her lack of care and follow through even after I called and asked them for advice and follow up they simply could care less and did not even offer to reschedule an appointment other than prescribing me vicodin and antibiotics do not recommend and do not go to her license should be pulled!!"
"1","In all fairness - I did not see this dentist but did schedule an appointment and waited 15 minutes for them to open.\n\nWhen I look at Yelp reviews, I usually weed out the outliers (the best and the worst).   Unfortunately, there are only two reviews.\n\nIt was my first time at the office.   The office admin (very nice) asked for me to come early (before 9am) to complete paperwork.   I arrived at 8:50.    I waited.   I watched 2 employees walk by me (unlocked the door and re-locked it).    They did not acknowledge me.\n\nThe door I was at had signage (open hours).    I decided to leave because of a review where the staff seemed distracted or disinterested in my presence.\n\nThe office admin (very nice) called me to inform I am missing my appointment.   I explained to her that there were too many indications where this was not going to be a good fit and wished her the best of luck.\n\nI recommend if you see this dentist you go to the front door (furthest away from the parking lot) for the entrance.\n\nPoor recommendation because the staff who walked by me seemed to be distracted which was pointed out in a previous review."
"2","This is by far the best dentist I have ever been to.  She is honest and never trys to sell you a bunch a stuff that you dont need. We are very great full that we discovered her. We adjust our vacations to make sure that we stop in to her office in Pennsylvania at least once a year for cleaning and check ups, worth the drive from Florida."
"1","I've been to this office a good amount of times.  Each time the receptionists give of a vibe of entitlement and it is very uncomfortable.  Dr. Weinberg herself is very nice, but I doubt her ability. Every procedure she has done to my teeth has backfired. The third and last issue I have is that i always paid cash at the end of my visits and somehow I have received an invoice for $55. I called and of course the receptionist was sassy and rude so I gave up. Will never go back or refer anyone else"
"1","Far away from real Chinese food. Doesn't even taste good as American style Chinese food."
"1","I used to order takeout here once every month or so. The food tastes average and the price is good. It's your typical low-end Chinese place. \n\nThe last (and final) time I ordered here I just so happened to be picking up my order while a health inspector from allegheny county health department was making his rounds. While I was waiting on my food (which took much longer than usual) the inspector was pointing out violations. He also requested a copy of a certificate that the man behind the register was unable to produce. The inspector looked at me like I was crazy for waiting on my food despite the obvious poor conditions.  \n\nAs for the rest of the place - it's always been kind of dirty inside. The carpets are just FILTHY and the walls match. There are always children's toys scattered about the floor because the owners children are always there, so be careful not to trip. \n\nThe workers do seem like nice people just trying to make a living but when it comes to cleanliness Don Don is lacking."
